Titel;URL
Semi-written addition | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=YQdk6X5jqbI
Written subtraction with decimal numbers | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=9p5UnWDUEgA
Written subtraction using the addition method | Mathematics | Basic arithmetic;https://www.youtube.com/watch?v=tfvZdtsw5Xw
Written subtraction using the subtraction method (crossing out) | Mathematics;https://www.youtube.com/watch?v=yHfT9loyV5E
Written Subtraction - Subtraction Method | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=2frxsNHkM7o
Written subtraction with multiple numbers | Mathematics | Basic arithmetic;https://www.youtube.com/watch?v=owU5R5DwiSg
Schriftliches Subtrahieren mit Zehnerübergang | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=E3PwUDzSSIM
Written subtraction without transition to ten | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=uYsYpoXRR28
Semi-written subtraction - Minus calculation - Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=8LDM3kb1N1g
Halbschriftliches Addieren | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=ZzaG7vuNBDA
Einen Brief richtig beschriften (adressieren) | Sachunterricht | | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=VJkfBl8rN5I
LED lighting - Is the switch really worth it? | Physics - Electricity | Lehrerschmidt;https://www.youtube.com/watch?v=OlLoE56NStw
Electrical Energy | Electricity - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=oK9SE95Jkew
Elektrische Leistung  | Physik - Elektrizität | Lehrerschmidt;https://www.youtube.com/watch?v=lj3x8H_sqLY
Delayed motion - braking process | Mechanics - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=mG9v2zavNls
Acceleration - uniformly accelerated motion | Physics - Mechanics | Teacher Schmidt;https://www.youtube.com/watch?v=JHcyonExGZs
Nuclear Power - Pros and Cons | Physics - Nuclear Physics | Lehrerschmidt;https://www.youtube.com/watch?v=wJ9Sjlkof-0
Right before left | General knowledge - Traffic education | Lehrerschmidt;https://www.youtube.com/watch?v=P8s4ibn4d-U
Fan - Electricity costs per hour | Electricity | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=dlQs94ggTdo
Atomic physics - Becquerel, Curie, Rutherford, Thomson, Röntgen, Hahn, and Oppenheimer | Lehrersc...;https://www.youtube.com/watch?v=-6TpIAPoFgg
Atombombe - Aufbau, Funktion und Geschichte | Atomphysik - Physik | Lehrerschmidt;https://www.youtube.com/watch?v=J_JQFHer6S0
Nuclear power plant - structure and function | Physics - Nuclear physics | Lehrerschmidt;https://www.youtube.com/watch?v=hSDbR5njrEg
Chain reaction - controlled and uncontrolled | Physics - Atomic physics | Lehrerschmidt;https://www.youtube.com/watch?v=zcajSbKIYPQ
Nuclear fission - Atoms can be split | Physics - Atomic physics | Lehrerschmidt;https://www.youtube.com/watch?v=7jNxsd_yQN4
Atomic models - raisin cake - nucleus-shell and shell model | Physics - Atomic physics | Lehrersc...;https://www.youtube.com/watch?v=5B7j8a8dcEM
Atomic number - Mass number - Isotope | Atomic physics | Lehrerschmidt;https://www.youtube.com/watch?v=ArQg10JHyQw
Half-life - radioactive decay | Physics - Atomic physics | Lehrerschmidt;https://www.youtube.com/watch?v=2P_iGccjx_E
Radioactivity - Alpha, Beta, and Gamma Radiation | Physics - Atomic Physics | Lehrerschmidt;https://www.youtube.com/watch?v=vnoCgrPJ9CE
Langeoog - An East Frisian island in the North Sea | Science | Lehrerschmidt;https://www.youtube.com/watch?v=j9l_km7KDX8
Anhalteweg - Reaktionsweg - Bremsweg | Physik - Mechanik | Lehrerschmidt;https://www.youtube.com/watch?v=zELzOssHpzY
Cursive writing - Latin and simplified script - Basic script | Lehrerschmidt;https://www.youtube.com/watch?v=zv4CxQkHfl0
Pulley system - loose pulley - fixed pulley | Physics - Mechanics | Teacher Schmidt;https://www.youtube.com/watch?v=ACewjY8fM1I
Water Cycle | Science - Geography | Lehrerschmidt;https://www.youtube.com/watch?v=Ke5UTHkbXiU
Wind - How wind is created | Science - Geography | Beaufort scale | Lehrerschmidt;https://www.youtube.com/watch?v=WyyU7GrZWog
Geyser | Cold-water geyser | Geography - Volcanism | Lehrerschmidt;https://www.youtube.com/watch?v=069PhS8Y0Bg
Plate Tectonics - Introduction and Terms | Geography | Lehrerschmidt;https://www.youtube.com/watch?v=73Y-zFkDRMY
Magma or lava - the difference | Lehrerschmidt | Geography | Lehrerschmidt;https://www.youtube.com/watch?v=uNHpU8DxSmY
Hot spot | Geography | Plate tectonics | Lehrerschmidt;https://www.youtube.com/watch?v=fXg4rEQ9-r8
Subduction - convergent plate boundary | Geography | Plate tectonics | Lehrerschmidt;https://www.youtube.com/watch?v=bDgvXw4szmY
Mountain building - orogeny | Geography | Plate tectonics | Lehrerschmidt;https://www.youtube.com/watch?v=IShgt5-RP2Q
Seafloor spreading - divergent plate boundary | Plate tectonics | Geography | Lehrerschmidt;https://www.youtube.com/watch?v=2mSSzjcMHaA
Volcanoes - Stratocaster - Shield Volcano | Geography | Lehrerschmidt;https://www.youtube.com/watch?v=a9bI1SwWPjs
Experiment: Does water conduct electricity? | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=Ix7VCYPHJP8
Earth's shell structure | Geography | Lehrerschmidt;https://www.youtube.com/watch?v=7x0f75oIr0k
Verschiebung | geometrische Figuren verschieben | Mathematik | Geometrie | Lehrerschmidt;https://www.youtube.com/watch?v=kIDIUO5zDGc
Solar eclipse | Physics - Optics | Lehrerschmidt;https://www.youtube.com/watch?v=I5Ui2mxUvC8
Shadow - Shadow Space - Shadow Image | Physics - Optics | Lehrerschmidt;https://www.youtube.com/watch?v=y-WCo42--qg
Light Ray and Light Beam Model | Optics - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=M5ntbfEJukU
Umbral shadow and penumbra | Physics - Optics | Lehrerschmidt;https://www.youtube.com/watch?v=Xv7055sSkCI
Halbschriftliches Dividieren | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=ne727UBDkKs
Doppler Effect - Why the Sound of a Siren Changes | Physics - Acoustics | Lehrerschmidt;https://www.youtube.com/watch?v=_YiACV2-o74
Aggregatzustände | fest - flüssig - gasförmig | Physik - Chemie | Lehrerschmidt;https://www.youtube.com/watch?v=8W-ZHz80g1U
Natural and artificial light sources | Physics - Optics | Lehrerschmidt;https://www.youtube.com/watch?v=uOhDqzrKELM
Self-luminous bodies and illuminated bodies | Physics - Optics | Lehrerschmidt;https://www.youtube.com/watch?v=YvXW3sK7epM
Light source | Physics - Optics | Lehrerschmidt;https://www.youtube.com/watch?v=9ZzdKUVbgQQ
May Day Holiday - Why exactly? Labor Day? | Lehrerschmidt;https://www.youtube.com/watch?v=GggUN3NAk9s
Deposit money into my account | Work-Economy | Money | Lehrerschmidt;https://www.youtube.com/watch?v=QsjKEPK_0fA
Fill out a transfer form - Transfer money to another account | Teacher Schmidt;https://www.youtube.com/watch?v=b9b0jzJt5a4
Slipknot | Inland and maritime shipping | Knots | Lehrerschmidt;https://www.youtube.com/watch?v=VITRcdgyCqM
Bowline (simple) | Inland and maritime shipping | Knots | Lehrerschmidt;https://www.youtube.com/watch?v=EsdypM-xzD4
Reading the clock - Time | Social studies - Time | Lehrerschmidt;https://www.youtube.com/watch?v=RiCW857EXok
Day and Night | Geography - Physics - General Studies | Lehrerschmidt;https://www.youtube.com/watch?v=TsEA6CBSwvY
Reflexionsgesetz | Optik - Physik | Lehrerschmidt;https://www.youtube.com/watch?v=ua5erp_8V1c
What is a sluice? | Geography - General Studies - North Sea | Lehrerschmidt;https://www.youtube.com/watch?v=yjMZ9dRiy9E
Direct speech with examples | German - Grammar | Lehrerschmidt;https://www.youtube.com/watch?v=YTVgH3UxUDc
Comparing adjectives | German - Grammar | Positive - Comparative - Superlative | Lehrerschmidt;https://www.youtube.com/watch?v=qB6cBWD-E-w
Gemischte Schaltung berechnen | Spannung - Stromstärke | Physik - Elektrizität | Lehrerschmidt;https://www.youtube.com/watch?v=MRnepT9eQbY
Calculate parallel circuit - partial current - equivalent resistance | Physics - Electricity;https://www.youtube.com/watch?v=BdqJaRiqa-0
Reihenschaltung berechnen - Gesamtwiderstand - Teilspannungen | Physik - Elektrizität;https://www.youtube.com/watch?v=duebvj0_h8E
Ohm's Law (URI) with examples | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=F5C80ZLJi3c
Kommunikationsquadrat | Vier-Ohren-Modell | Schulz von Thun | Lehrerschmidt;https://www.youtube.com/watch?v=JRwSNkDO9I4
Direct current and alternating current | Physics - Electricity | Lehrerschmidt;https://www.youtube.com/watch?v=k_tpmf5KJvQ
Electric current | Electricity - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=oi1-rr40Z-g
Electrical voltage | Electricity - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=Sl7utffKpEE
Folding a small book | Multiplication table book | Lehrerschmidt crafts;https://www.youtube.com/watch?v=dGKZkJmf4Ik
Cube - Calculate Volume | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=VSkowBFjx0A
small paper box with lid | Lehrerschmidt crafts;https://www.youtube.com/watch?v=6PDU4q0nwfg
Homemade muesli bars – healthy and delicious | Lehrerschmidt;https://www.youtube.com/watch?v=-ICMu50aisE
Homemade soap bubbles – easy, quick, and inexpensive | Lehrerschmidt;https://www.youtube.com/watch?v=7fPmD4XeR-E
Low-carb chocolate sin - bake chocolate cake in 2 minutes | Lehrerschmidt;https://www.youtube.com/watch?v=sH4zvpL0Neo
Holy Week and Easter - Sister Johanna explains! | Lehrerschmidt asks;https://www.youtube.com/watch?v=JHBrrxIY1No
Electricity costs for smartphones? How much does charging actually cost per year? -Electricity co...;https://www.youtube.com/watch?v=iDoMBcB9YSI
Calculating a Cone Tower - Volume and Surface Area | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=iRHl4m61bXA
Kopfrechnen - superschnell - genialer Rechentrick | Lehrerschmidt;https://www.youtube.com/watch?v=PCcK92FAzwo
Pyramid or cone - determining the side height | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=a0hWyoPZHiA
How does a battery work? | Lehrerschmidt;https://www.youtube.com/watch?v=xhcUSQnur_c
Wechselschaltung - Elektrizität  | Physik | Lehrerschmidt;https://www.youtube.com/watch?v=HCMjci9P7-E
Circuit symbols - drawing electrical circuits | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=_v-EScYO0Y4
Schaltzeichen | Stromkreis zeichnen | Lehrerschmidt;https://www.youtube.com/watch?v=9CZvzUbk1no
OR circuit | General knowledge - physics | Lehrerschmidt;https://www.youtube.com/watch?v=XYvsSZV1vSc
Parallelschaltung | Sachunterricht - Physik | Lehrerschmidt;https://www.youtube.com/watch?v=RD3mxD7KbsM
Series circuit | General education - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=cPWH145C7D0
UND-Schaltung  | Sachunterricht - Physik | Lehrerschmidt;https://www.youtube.com/watch?v=b4I7et0vc5Y
Simple electrical circuit with and without switch | Science - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=1bTd9geHSGs
Light Bulb - Structure and Factual Knowledge | General Studies - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=ldF3kPArp2o
Calculating with symbols | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=HlpKW6JsAtY
Subtraction with a gap | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=7q7QMMQQpOc
Addition with a gap | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ZwEcZJPG_30
Compass - Structure and Function | Social Studies - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=l0MXeskivD4
Build your own compass | Science lessons - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=jiGrvXWNotk
Drawing a compass rose | Science lessons - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=PJ6pjXhErlY
Earth's magnetic field | General knowledge - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=j7ivKgL6GSY
Why does the compass point north? | Science - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=7cdP9I_xgNE
Shielding against magnetic effects | Science lessons - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=dL0VAb9RkAo
Leap Year - February 29 - Why? | Geography - Social Studies | Lehrerschmidt;https://www.youtube.com/watch?v=7JRowzdYmrU
Low Carb - Schinken-Ei-Käse-Muffins | Lehrerschmidt;https://www.youtube.com/watch?v=UYsbNono2tY
Magnet - What substances does it attract? | Science - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=DoRCn-q1XXw
Magnets can be shared | Science - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=9qtbUn-QTA0
Magnetic force can penetrate other materials | Physics - General Education | Lehrerschmidt;https://www.youtube.com/watch?v=oKF4Ys7Y1zA
Magnetic interaction - magnets attract and repel each other | Lehrerschmidt;https://www.youtube.com/watch?v=eafSc4BaAdQ
The magnetic field | Permanent magnetism | Physics - General knowledge | Lehrerschmidt;https://www.youtube.com/watch?v=5FRdulem8c4
Magnets have two poles | Science - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=XZ2Nsjgdyww
Magnets can have different shapes | Magnetism | Science - Physics | Lehrerschmidt;https://www.youtube.com/watch?v=JL1lFdIIMcw
Coke-Mentos Experiment | Physics - Chemistry | Lehrerschmidt;https://www.youtube.com/watch?v=tSbZLSo93zM
Homemade low-carb yogurt gums in 2 minutes | Lehrerschmidt;https://www.youtube.com/watch?v=iTXTQujvTE4
Low-carb bread | Seed bread | Prepared in two minutes | Lehrerschmidt;https://www.youtube.com/watch?v=lXPlnZSj8j8
increased (increased) base value - Percentage calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=7uBHTprZ9Ms
Reduced base value - Percentage calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=9Y3eLNrK_rk
Create a boxplot | Data - Diagrams | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Tq9Pu4WXEng
Mittelwert - Durchschnitt berechnen | Daten | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=xuBf8z1vwDE
Create a strip chart | Data - Charts | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=heKyMFKqwro
Low Carb - Fettburner-Drink - gesund - lecker - lange sättigend | Lehrerschmidt;https://www.youtube.com/watch?v=sbOetA4jIQc
Federal states and state capitals | Geography | Lehrerschmidt;https://www.youtube.com/watch?v=_d87yHYuLDY
Low-carb wine gums – homemade in 2 minutes! | Lehrerschmidt;https://www.youtube.com/watch?v=YXyAxX_ewts
Quadrat - zeichnen und beschriften | Mathematik  | Lehrerschmidt;https://www.youtube.com/watch?v=O3coQEHIKlg
Rechteck - Flächenberechnung | Mathematik | Klassen 3 - 6 | Lehrerschmidt;https://www.youtube.com/watch?v=v1_UFMWnnuQ
Square - Area Calculation | Mathematics | Lehrerschmidt | Grades 4 - 6;https://www.youtube.com/watch?v=cnDjtYo9IrE
Regular and irregular verbs | German | Lehrerschmidt;https://www.youtube.com/watch?v=Nz2opgY4-lA
Strong verb - weak verb - an explanation | German | Lehrerschmidt;https://www.youtube.com/watch?v=J61TaPemp6I
Reduce fractions - Expand fractions | Fractions | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=FHqKJiPnk4E
Converting a mixed number into an improper fraction | Fractions | Mathematics;https://www.youtube.com/watch?v=cEreCKbvOPY
The Ring Parable | Nathan the Wise | Lessing 1779 | Lehrerschmidt | General Knowledge;https://www.youtube.com/watch?v=tCFOXZLX-vY
Symmetry - Axial Symmetry | Lehrerschmidt;https://www.youtube.com/watch?v=jNlEG_jAKLs
Conjugation - Conjugating a verb | Lehrerschmidt | Learn German;https://www.youtube.com/watch?v=CG6HGetUhQA
Übersicht über deutsche Zeitformen (Tempus) | Lehrerschmidt | Deutsch lernen;https://www.youtube.com/watch?v=HJt1fllNbwg
Written subtraction - subtraction method | Lehrerschmidt;https://www.youtube.com/watch?v=HNk-3nho--c
How is a rainbow formed? | Lehrerschmidt | Geography + Physics + Science;https://www.youtube.com/watch?v=jzC-SEhLOgc
definite, indefinite article (companion) | Lehrerschmidt;https://www.youtube.com/watch?v=D-QB6CixAF8
Plotting a linear function | Lehrerschmidt | Grades 7-10;https://www.youtube.com/watch?v=DKj2Gm62u5I
Sum, difference, product, and quotient | Mathematical terms | Lehrerschmidt;https://www.youtube.com/watch?v=URNcmS6cWWU
Point test - linear equation | Lehrerschmidt | Grades 8-10;https://www.youtube.com/watch?v=EL8nFhYfVSw
Equations - Terms with Parentheses | Lehrerschmidt | Grades 7-10;https://www.youtube.com/watch?v=D_Ven3wX3qs
I.N.R.I. - Meaning - Inscription on the cross of Jesus | Lehrerschmidt | General knowledge;https://www.youtube.com/watch?v=KO59GT9cTq8
artesian well | Lehrerschmidt | geography;https://www.youtube.com/watch?v=C0KSxRzrqQk
Germany's Neighboring Countries | Lehrerschmidt | Geography;https://www.youtube.com/watch?v=i2HwED0Bg5A
Epochs - An Overview | Lehrerschmidt | History;https://www.youtube.com/watch?v=A9bXYAjgL-8
Finally, infinite chocolate | Lehrerschmidt | Geometry;https://www.youtube.com/watch?v=B_1YukdDfOo
Units of measurement - distance - weight - time - area - Lehrerschmidt;https://www.youtube.com/watch?v=qfKjg9LE4ag
Gram - kilogram - ton - weights | Lehrerschmidt;https://www.youtube.com/watch?v=GK_HE9ehFlY
Calculate scale - 1:500,000 | Lehrerschmidt | Geography & Mathematics;https://www.youtube.com/watch?v=uX4SPZBzzyI
Quadrat mit drei Strichen zeichnen | Lehrerschmidt;https://www.youtube.com/watch?v=fU9JAVbnSM8
1x9 - Fingertrick | Lehrerschmidt |;https://www.youtube.com/watch?v=Qz8qM-YNgC0
Numbers and Digits - A Difference - An Explanation | Lehrerschmidt;https://www.youtube.com/watch?v=168mY9my-PY
Prism - Calculating Surface Area | Lehrerschmidt | 7th Grade;https://www.youtube.com/watch?v=SxbOlo0QlfQ
Prism - Calculating Volume | Lehrerschmidt | Grade 7;https://www.youtube.com/watch?v=DR7AAhg1gqY
Trapezoid - Calculating Area | Lehrerschmidt | Grade 7;https://www.youtube.com/watch?v=9wHuB-iDIVM
Dividing numbers with a decimal point | Lehrerschmidt;https://www.youtube.com/watch?v=4aiIgVsRMxk
Rule of three - base value - percentage value - percentage | Lehrerschmidt | Grade 7;https://www.youtube.com/watch?v=tsAZSNrwJLE
Dot-calculus before line-calculus | Lehrerschmidt;https://www.youtube.com/watch?v=qijx1YYqfjw
Planets in the Solar System | Teacher's Note | Geography;https://www.youtube.com/watch?v=DwKdpkWBTZA
